BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
79.189929,1,699.12,0,699.12,0,2500,697.977603,183.858351
497.908027,1,245.39,0,245.39,0,4000,328.796655,165.308304
681.95925,1,98,98,0,0,4000,192.369983,221.375942
1535.248256,1,857.36,857.36,0,0,6550,3239.629759,411.871046
1508.513765,0.818182,2747.12,1247.12,1500,246.046033,5000,4730.374245,481.558276
11209.37076,1,11147.33,1137.4,10009.93,2728.576925,11000,7932.77402,17494.90735
201.3504,1,600,0,600,0,1000,249.066308,184.776562
2502.264409,1,0,0,0,2368.872642,10000,541.308981,724.956358
4543.789386,1,255.12,5,250.12,0,8500,1703.332126,1121.510137
918.342234,1,1221.53,1180,41.53,1078.788118,1200,1421.035206,106.039362
5066.744231,1,0,0,0,1974.503664,13000,1336.016317,1606.963379
2259.431829,1,780.64,199.65,580.99,1227.555485,3500,663.553502,483.836254
437.789873,1,1532.1,223,1309.1,0,5000,1834.368953,212.770698
2025.162877,1,778.33,0,778.33,0,2000,1411.329676,1430.50774
3770.560441,0.875,964.06,260,704.06,5140.287889,6000,565.71913,1241.283569
140.730723,1,1667.13,1063.14,603.99,0,13000,1669.260634,208.701639
5523.999416,1,0,0,0,4087.167822,8000,0,
3298.692478,1,1088.83,518.39,570.44,0,9000,6862.520735,994.384835
150.699542,0.363636,648.64,330,318.64,0,2500,0,
1874.843394,1,0,0,0,120.178123,2100,444.783009,671.420908
3024.629054,1,0,0,0,2171.139178,4500,4226.578611,691.692633
154.641707,0.363636,1897.92,97.92,1800,0,13500,5563.437084,248.700571
1322.057239,1,0,0,0,76.260896,6200,802.038512,291.307669
62.287137,1,1263.29,279.99,983.3,0,9500,1356.425369,179.894243
16.581535,0.125,200,0,200,0,1200,0,
4664.023286,1,340,340,0,3510.115735,6000,2162.141639,2009.821743
318.03434,1,1277.58,0,1277.58,0,7000,552.734714,173.336309
681.615445,1,4117.24,290,3827.24,0,6000,4561.589382,199.730537
9335.31417,1,226.23,226.23,0,0,15000,1885.239981,4980.192685
6404.955912,1,3970.8,2267,1703.8,0,7500,3879.252512,1868.983718
133.405494,0.545455,1346.9,1028,318.9,0,8000,1369.437449,98.678839
1403.597712,1,1050.83,67.9,982.93,4083.515108,5000,4673.520993,982.544984
469.878834,1,1364.99,64.99,1300,284.754535,2000,1849.10398,263.163209
1452.437463,1,0,0,0,114.918715,1500,331.670616,479.771774
3737.175713,1,0,0,0,3017.170336,4500,0,
6032.740391,1,7553.48,2643.53,4909.95,0,13500,5377.338091,1365.123434
1692.755487,0.909091,570.16,0,570.16,2817.05225,9000,6124.31525,362.970189
3534.253718,1,566.28,431.01,135.27,3888.756412,4000,1298.823687,858.977427
654.574445,1,0,0,0,2819.60583,8000,422.878799,269.178995
1648.721384,1,0,0,0,39.646806,1800,357.836436,631.106468
6822.877573,1,137.34,137.34,0,4815.112874,10000,1874.954894,1716.092764
8647.057641,1,0,0,0,5105.254316,10000,2052.533488,1886.223361
5055.582822,1,0,0,0,3435.737817,9000,6918.272206,1035.039239
4245.550244,1,332.82,0,332.82,6649.712062,5000,5810.994681,1284.011712
541.915572,0.636364,1377.72,1377.72,0,0,2500,182.177646,200.759856
4855.340797,1,0,0,0,1886.470361,6000,2996.735376,1855.766226
981.643409,0.818182,0,0,0,1462.32354,1500,2008.971745,277.582819
7057.658848,1,360.7,360.7,0,6517.541812,8000,5147.693822,2610.053885
4264.307261,1,222.64,0,222.64,249.298208,4500,1017.241855,1225.908506
4503.390811,1,1634.74,1376,258.74,94.837161,13000,1094.345336,1194.234398
969.294446,1,0,0,0,340.249539,1200,591.853821,204.676682
4479.115547,1,759.15,759.15,0,2493.111705,6000,994.500495,1384.111493
37.753941,0.363636,243.36,243.36,0,0,1800,546.417272,134.985783
7386.704481,0.9,0,0,0,10713.8746,10500,7566.577763,1943.431564
1265.805627,0.818182,0,0,0,2820.528417,2500,1370.235544,373.893161
598.78776,1,519,0,519,0,4500,621.255763,210.248259
3143.928913,1,3055.87,3055.87,0,0,4500,2198.293667,784.387878
5580.530306,1,2470.4,457.73,2012.67,1652.878895,9500,3340.041274,3024.949485
576.635957,1,1671.6,480,1191.6,0,1800,1021.907217,179.585842
51.818382,0.454545,903.36,903.36,0,0,15000,538.841222,41.302445
1036.595935,1,0,0,0,193.738137,1200,274.653536,327.072615
21.12921,0.545455,229.5,54,175.5,0,3150,423.206638,157.471831
1534.969344,1,1476.19,1476.19,0,0,2500,1493.919986,382.989143
4994.04832,1,2506.89,2506.89,0,0,8500,1230.219396,1646.973276
4700.106602,1,2570,492.46,2077.54,124.563782,4500,3259.958288,5620.295192
9601.071318,1,238.34,0,238.34,4809.11955,15000,1194.510762,1206.257247
1207.888199,0.875,1342.36,1037.96,304.4,1738.109478,4000,288.883026,312.026316
87.442862,0.818182,786.32,186.32,600,0,7500,881.284581,97.186371
123.394089,0.909091,1450.68,0,1450.68,0,6000,1583.421932,137.826186
395.052994,1,1239.46,752.28,487.18,0,1500,401.217047,177.766827
1715.459275,1,96.75,34.65,62.1,19.141227,1800,452.225512,411.612521
1492.039988,1,4106.15,2688.46,1417.69,734.816479,12000,9678.173119,606.899183
636.669685,1,2022.38,1892.38,130,0,6000,939.306791,301.000749
223.772475,1,3654.08,291.41,3362.67,0,2500,3301.334578,180.338402
1122.603377,1,883.73,457.62,426.11,0,3000,632.062443,568.410749
805.131074,1,795.54,167.4,628.14,418.482499,1700,1804.065076,261.258072
869.001444,1,0,0,0,278.591282,1200,541.101815,286.374289
4458.055159,1,0,0,0,2806.959645,7500,1088.755323,1189.693931
2070.069187,1,1382.57,1077.75,304.82,0,2400,1580.0815,466.772558
52.229659,1,565.5,0,565.5,101.137379,8500,2768.795805,199.803721
6426.639738,1,4462.86,2816.46,1646.4,4599.625146,11800,1793.043228,3101.01703
206.596865,0.363636,1726.67,1726.67,0,0,6000,4804.383296,128.834658
5810.748774,1,217,217,0,12377.36037,9000,10428.37611,1599.353926
3872.605467,1,0,0,0,1483.933054,4000,1067.405461,911.08543
2597.400267,1,1748.73,518.44,1230.29,0,6500,2497.488126,1584.520204
1481.43247,1,0,0,0,149.36039,1800,586.426259,494.954634
1135.53683,1,50.98,0,50.98,0,1200,320.592941,385.347014
3430.981532,1,378.04,0,378.04,0,11300,4315.936534,4483.503862
4102.599015,1,1483.12,1085.19,397.93,1992.715742,5000,1357.36111,1919.690041
150.952465,0.727273,6407.67,3725.33,2682.34,0,14500,3484.429075,108.937025
3170.537693,0.909091,0,0,0,1161.103112,3500,547.23924,1111.251287
911.281862,1,70,70,0,0,8500,566.292758,218.497636
45.753138,0.545455,449.96,0,449.96,0,7000,1023.209164,127.78905
456.648662,1,3355.33,2305.33,1050,0,6500,2087.871747,207.584121
198.035504,0.545455,0,0,0,14371.78789,10000,14481.46544,19.492021
473.840442,0.727273,0,0,0,818.124484,3000,142.286073,164.391437
285.813075,1,3220.09,2941.39,278.7,0,15000,826.764555,212.075152
204.329381,1,6558.55,6558.55,0,0,7000,5872.707939,169.703195
3690.177649,1,0,0,0,1328.643945,4000,1006.358943,1819.542692
327.445978,1,4305.05,2905.71,1399.34,0,9500,4030.061017,197.534405
6856.045926,1,262.1,262.1,0,3053.777459,13000,1629.239381,1998.044046
155.644239,0.727273,1626.83,828.85,797.98,0,13000,1924.101393,123.522314
4263.008734,1,3522.57,1482,2040.57,2485.845274,6000,1165.621928,1520.54755
10249.71178,1,0,0,0,2438.356719,18000,2662.365409,2539.198217
813.185305,1,8194.05,7280.27,913.78,0,6000,7069.804042,216.277252
911.893997,1,1604.8,1527.3,77.5,1302.014616,4500,191.366024,307.812023
3563.23692,1,709.9,609.9,100,779.264494,7000,826.576112,817.39586
12478.17286,1,174,174,0,3269.418821,14000,3251.190662,3872.099498
2061.27937,1,0,0,0,554.11523,4500,552.713988,585.776445
1556.376158,1,0,0,0,655.037683,1700,1076.722225,1206.741644
126.207012,0.636364,913,0,913,0,7500,1718.487894,140.181283
2516.753364,1,606.62,598.95,7.67,0,2750,1043.617154,1342.522124
1199.942209,1,1447.01,306.31,1140.7,49.912813,2400,642.723723,457.255269
13479.28821,1,41050.4,40624.06,426.34,0,17000,36066.75068,15914.48462
80.062693,1,727.27,727.27,0,0,20000,822.928249,206.656437
839.897907,1,1869.88,815.11,1054.77,0,4000,999.235386,280.393252
128.175207,0.818182,182.94,0,182.94,0,5000,1391.649702,186.774371
47.6368,0.727273,379.28,0,379.28,0,2500,641.943628,156.644197
1529.206464,1,874.94,0,874.94,0,1500,716.241063,1502.744095
2643.343414,1,26402.39,22257.39,4145,0,16500,24529.27662,534.032339
2924.757622,1,0,0,0,281.044645,3000,677.649435,1187.962476
5036.870531,1,1752.15,1564.16,187.99,1072.351863,10300,1489.597574,1549.64691
32.042424,0.909091,400.41,0,489.39,0,4500,353.570259,132.13182
2549.128288,1,13771.63,4503.31,9268.32,0,14500,16826.42443,451.636081
3718.606699,1,1172.68,1172.68,0,10372.8492,9500,4820.842925,760.028047
4914.325665,1,1653.6,353.6,1300,1442.395734,5000,3410.253378,3451.70216
1191.584153,1,4238.79,2220.39,2018.4,0,10500,3528.728592,287.515344
98.420888,1,907.37,907.37,0,0,10000,908.907467,184.723457
1534.891604,1,0,0,0,2614.626296,3000,304.984801,427.594038
675.117139,0.181818,0,0,0,6523.780195,12500,0,
43.42718,1,569.34,0,569.34,0,16500,758.421856,163.044353
1874.601636,1,305.78,0,305.78,0,1500,518.757481,19977.00572
15258.2259,1,529.3,529.3,0,4100.891579,19000,2051.14647,3905.740148
4497.213951,1,2001.19,210.43,1790.76,0,4500,3058.768463,5067.863223
986.149218,0.454545,0,0,0,2955.030338,3000,832.894753,706.541302
257.997181,1,1020.47,185,835.47,0,6500,1099.15757,163.155119
4507.733288,1,4754.32,3636.53,1117.79,0,9500,1924.73689,957.077692
1117.635883,1,0,0,0,97.200877,1200,308.089987,361.250401
5083.397311,1,331.95,331.95,0,10384.82416,8000,4453.691497,1088.959964
3649.559565,0.818182,1490,1490,0,8824.695802,12500,573.307364,747.486806
77.45581,1,558.28,270.52,287.76,0,8000,601.746596,149.982513
1362.418281,1,1477.44,900,577.44,451.968387,1500,559.095981,1058.84479
189.12074,0.909091,1051.1,0,1051.1,0,3000,1301.155857,168.227161
2374.663583,1,2242.26,1222.96,1019.3,228.465161,2850,2073.374513,874.422722
1112.070216,1,179.24,59,120.24,0,4000,217.546584,368.652894
2569.379868,1,972.65,162.95,809.7,1390.367155,5500,807.047622,590.361005
2883.906333,1,4620.34,4300.42,319.92,0,7500,6476.333335,1090.368608
71.046063,0.181818,1023.8,1023.8,0,0,20000,5872.895164,116.063003
3366.051663,1,6344.3,4438.8,1905.5,0,12000,2890.901993,694.340138
7190.047748,1,1549.61,1549.61,0,3269.100834,17500,1727.425472,1770.058766
68.039722,0.454545,734.11,734.11,0,0,5000,1537.307484,102.554198
5066.461251,1,2274.21,1282.85,991.36,2854.551358,5000,5174.255034,6174.387335
2454.610005,1,1635.69,0,1635.69,486.813976,3000,1442.488419,1113.097672
64.329876,0.272727,627.03,482.03,145,0,6000,1513.704151,112.874987
1284.63314,1,55.5,0,55.5,5406.459348,3000,3432.757202,421.385587
76.93561,0.833333,277,277,0,0,8500,814.605178,109.433095
950.563525,0.909091,7479.95,7479.95,0,0,15000,7521.226078,319.437528
5178.179489,1,3937.59,2606.42,1331.17,0,9500,1248.498168,1143.849403
531.455619,1,6300.4,6300.4,0,0,16500,4924.941312,182.288774
263.6992,1,1856.64,0,1856.64,0,1800,1591.559543,1991.577214
492.070146,0.8,4924.41,4924.41,0,0,10500,3430.597877,149.408227
1034.660626,0.833333,1308.11,1308.11,0,234.602843,1500,236.764555,207.007715
11547.52001,1,49039.57,40761.25,8278.32,558.166886,22500,46930.59824,2974.069421
8997.488544,1,4604.72,4020.33,584.39,1854.533843,9000,4201.889848,7060.930982
9149.4096,1,227.8,227.8,0,5583.937965,9500,6710.905443,6510.915661
1296.922119,1,2327.49,2327.49,0,1873.271885,6000,2322.412643,360.670758
1758.979585,0.818182,1199,1199,0,8552.910316,6750,11634.38713,422.041626
194.493602,1,1174.76,0,1174.76,0,4500,1280.294998,203.755356
3294.37955,1,0,0,0,2546.891416,4000,1084.059239,1228.291582
5404.202992,1,469,286,183,8005.22508,7000,2676.467444,1468.475204
5484.800476,1,0,0,0,1239.217984,6000,2060.020446,1306.960035
181.463092,1,133.39,133.39,0,219.143859,2500,168.425788,169.473399
1311.732049,1,10700.63,2912.65,7787.98,0,6000,9853.313787,280.014823
542.218074,1,0,0,0,1074.741949,1500,1328.855136,189.52525
1029.101022,1,49.1,0,49.1,0,1000,59.924534,8269.955787
1202.975648,1,11313.77,10133.7,1180.07,0,6000,10718.04224,281.611634
1095.379426,1,0,0,0,282.895246,1200,432.048813,256.494357
4546.766836,1,3525.37,0,3525.37,0,15000,14083.96809,1442.933291
28.934197,0.909091,258.74,258.74,0,0,12000,502.486404,105.034384
3457.086184,1,2448.6,0,2448.6,0,1700,227.514473,38512.12477
23.290641,0.727273,293.99,194.99,99,0,12500,287.796655,93.027601
9559.783145,1,709,709,0,771.711794,10500,2447.227264,2042.09446
2154.175363,1,1628.07,1628.07,0,0,5000,654.505745,507.655831
2627.184835,1,0,0,0,3216.192328,3150,394.285767,10636.14839
2689.586312,1,0,0,0,2224.68646,7000,809.880619,663.360789
11.890862,0.090909,165,165,0,0,15000,0,
3452.538704,1,11681.64,11681.64,0,0,10500,8145.713972,1198.614519
1068.031748,0.727273,98.97,0,98.97,0,2500,3594.989864,445.215577
7295.920263,1,0,0,0,721.214369,7500,1984.351035,3082.801095
7975.19143,1,1142.15,1017.65,124.5,2652.115823,9000,2079.521171,2902.18515
1866.608592,1,1494.5,1494.5,0,0,8500,2031.589282,462.41515
259.467265,0.909091,646.24,646.24,0,0,10000,540.021578,183.086463
1298.191599,1,0,0,0,2052.835555,3500,3009.926784,505.965923
313.387813,1,3608.88,2124.75,1484.13,0,15000,2419.651857,182.527745
7088.358802,1,0,0,0,3118.050456,7500,4539.526102,2183.319473
4458.045588,1,0,0,0,2846.034435,5000,985.516901,1708.136351
2690.771926,1,12465.21,9805.73,2659.48,0,13000,9290.702248,653.194444
15244.74865,1,7823.74,7564.81,258.93,2621.049473,19000,11123.40918,4467.520244
0.327199,0.454545,24.64,24.64,0,0,1800,45.640106,26.849523
2492.726282,1,27957.68,23032.97,4924.71,0,9000,27255.00752,537.372671
47.424621,0.545455,372,273.6,98.4,0,4000,662.401178,149.47264
4114.723127,1,1841.62,1456.94,384.68,4004.273974,7500,7780.322889,950.496396
2450.031338,1,1678.07,824.21,853.86,0,6500,682.930065,512.073385
8781.831676,1,11674.64,9400.96,2273.68,0,16000,10377.3612,2372.97281
1642.024936,1,2094.38,2094.38,0,0,4500,576.699993,556.378998
2739.836747,0.909091,0,0,0,2970.288928,3000,3418.06811,1384.882852
1946.447038,1,411.38,411.38,0,99.078081,2500,1403.266638,513.547978
9.962695,0.545455,99.19,0,99.19,0,4000,209.014647,147.337498
394.269079,0.363636,525,525,0,2003.827851,2500,3747.367504,82.631551
5935.917803,1,1956.06,1777.14,178.92,0,11500,1553.147417,1338.082337
266.588825,1,1750.51,1515.46,235.05,239.188373,3500,2103.253278,193.898848
917.732846,1,18.41,0,18.41,0,1000,1407.291593,424.623595
3183.529482,1,386.12,386.12,0,3715.643596,4000,4441.185925,752.309324
2071.736764,0.909091,0,0,0,199.214973,2100,553.00439,570.229181
6980.581442,1,0,0,0,11549.11174,14500,1498.338478,1536.151742
724.261595,1,625.46,198.4,427.06,0,7500,721.081023,234.277687
2469.665655,1,963.13,963.13,0,0,7000,566.87028,639.521888
202.190447,0.545455,2011.81,2011.81,0,0,2100,3144.544042,165.070133
6787.661776,1,99.5,0,99.5,7726.511679,8000,1775.13958,2293.582697
107.298227,0.636364,1084.09,0,1084.09,0,8000,1515.629124,152.094041
3946.876897,1,207,0,207,1546.727807,8500,1494.101923,886.539252
1246.393805,1,1757.47,907.05,850.42,0,5000,1254.376139,309.542834
7155.328723,1,3837.59,1860.18,1977.41,14811.68818,9500,17739.94594,2500.582848
2147.939753,0.818182,117.57,117.57,0,1022.23072,8000,5441.876882,542.296729
32.612745,1,1223.41,769.41,454,0,6000,1222.343069,129.304142
5380.796813,1,1710.24,817.32,892.92,2292.800636,6000,1572.990843,3215.771919
3419.661676,1,11.06,11.06,0,1261.347779,4000,745.984976,1243.56477
8900.194109,1,0,0,0,4849.693752,12000,2430.864139,2452.882838
837.950585,1,8273.18,2904.89,5368.29,0,7000,7883.621179,208.069929
2113.098241,1,619.93,0,619.93,1958.668173,4000,529.829894,508.775831
16.371699,0.3,190,0,190,0,4000,322.114468,139.674841
3774.063585,1,7680.08,5050.97,2629.11,0,11500,2529.085319,1256.196236
1088.031913,1,9734.63,3756.01,5978.62,0,8500,8571.945329,204.762568
2.175751,0.454545,0,0,0,136.662804,3000,278.731912,56.686755
5248.392421,1,8403.17,7469.7,933.47,3141.100688,13000,8495.972927,1183.069705
9.581344,1,118.6,70,48.6,0,3300,117.780082,56.500841
3123.339488,1,11202.09,10929.53,272.56,0,7500,8317.163283,887.495688
1670.928797,1,794.52,794.52,0,0,1750,1083.625844,1196.302503
537.389322,0.9,1704.22,150.5,1553.72,0,1500,679.888456,160.592311
1803.955439,1,1044.43,801.35,243.08,103.174612,5000,1068.805913,518.001095
2394.126386,1,3651.59,1544.79,2106.8,2420.908491,4500,6925.337419,1646.768053
544.879717,1,6477.6,3301.6,3176,0,7500,6381.236136,235.661045
288.474257,1,1025.03,0,1025.03,0,2800,1148.409463,183.177287
1434.097191,1,0,0,0,1866.841949,2400,2361.929133,390.202217
79.554406,0.636364,472.71,472.71,0,0,16000,563.830183,108.579632
2134.513436,1,733.35,78.6,654.75,5716.149236,3000,6801.933334,1017.637027
4925.502001,1,3050.72,989.14,2061.58,10901.29827,11500,21320.89625,3913.712987
62.32157,0.636364,601.35,468,133.35,0,7000,704.075312,161.420141
1062.752143,1,0,0,0,496.76383,1200,720.3446,369.566083
5347.377116,0.545455,0,0,0,9671.336737,10500,3239.303839,3614.801495
8.555864,1,0,0,0,75.612993,5000,74.218884,96.13968
164.649775,1,1764.86,1149.34,615.52,0,10000,1768.463643,212.73674
299.765294,1,2352.2,1136.7,1215.5,0,6500,2671.279796,185.468819
3725.636832,1,0,0,0,516.029064,4000,1221.274221,1537.255049
306.877248,1,3877.85,2183.56,1694.29,0,12500,3639.443058,205.024983
14411.95798,1,5958.17,3161.46,2796.71,0,15000,7839.750264,8096.79502
1759.969888,1,5969.33,3755.24,2214.09,1777.022586,16500,7272.999505,445.131364
1482.235539,1,14604.87,2475.93,12128.94,0,15500,14462.63056,340.717801
6014.806806,1,433.63,433.63,0,2433.987199,7000,1534.75789,1663.455756
5619.157028,1,2790.76,2549.25,241.51,0,14000,1778.284067,1355.651702
365.12275,1,571.32,0,571.32,4961.005282,4000,5308.488824,216.48223
1728.079372,1,0,0,0,1662.824051,1800,141.505315,10592.53719
1043.249828,1,281.25,0,281.25,1361.24762,1200,634.96657,965.13244
2571.925816,1,1701.9,464.9,1237,1089.064313,3000,710.210734,684.951673
7760.5254,1,14332.92,10588.97,3743.95,0,16000,7116.531862,2117.186083
61.644247,0.363636,490.6,0,490.6,0,18000,1197.347043,131.19619
0,0,0,0,0,310.888779,9000,0,
1724.2041,1,8371.19,4192.8,4178.39,959.946429,3800,9582.782864,1805.370785
558.989996,0.818182,4552.44,1234,3318.44,0,5000,5496.343824,173.931803
15.728894,0.272727,202,202,0,0,2000,200.169721,43.909196
3808.073463,0.909091,6030.34,2874.89,3155.45,7279.880364,7000,17084.85192,2068.25205
28.394518,0.181818,379.3,0,379.3,0,2500,534.818301,28.994494
2515.968879,1,1877.24,926.9,950.34,0,8500,4503.07943,810.909841
408.069031,1,3660.97,3660.97,0,0,7500,4471.044825,188.409994
975.165854,1,2281.56,2281.56,0,98.596565,20000,2068.187388,243.235999
879.190921,1,45.65,45.65,0,1246.223848,1200,1589.980022,439.870516
2331.38017,1,1919.66,1310.9,608.76,0,6000,6725.483653,609.161536
27.20711,0.818182,685.08,220,465.08,0,13000,798.047921,66.969941
1418.254924,1,362.13,0,362.13,0,1200,496.114334,15914.72154
1.979916,0.125,80,80,0,0,1500,0,
331.586253,1,3703.36,1653.98,2049.38,0,7500,3229.189675,195.370312
10359.45471,1,12650,12650,0,2781.682203,10500,7566.470234,9170.428051
2144.477682,1,228.35,228.35,0,1908.662268,4000,2520.722012,507.937007
2927.082849,0.9,0,0,0,3987.822594,4000,862.790575,1178.426048
654.747715,1,1969.24,567.47,1401.77,0,12000,2011.781378,219.067764
1162.770552,1,533.36,0,533.36,19.292323,1200,632.227172,1395.576542
4094.433899,1,0,0,0,1618.325972,7500,1070.599052,1441.148962
278.142977,1,1901.94,367,1534.94,0,4500,1624.241905,168.938924
5941.847384,1,0,0,0,744.138154,7000,1756.829998,2166.204489
983.339069,1,5601.54,3073.82,2527.72,36.336457,7500,4807.552996,207.134142
820.05973,1,162.56,0,162.56,0,1000,215.685296,7281.645049
7025.757291,1,66.32,66.32,0,8733.135566,9000,9547.622542,2385.432813
1.411754,0.2,19.9,0,19.9,0,6500,49.622958,48.782575
5656.069801,1,362.36,362.36,0,7240.433194,8000,683.421497,2036.877611
2705.591995,1,818.02,326.02,492,2758.007287,3000,4055.34116,1002.627519
235.294264,1,1286.2,1286.2,0,0,4000,1272.434565,218.00803
3472.806962,1,1800,0,1800,2642.846513,6000,2214.368263,4093.868044
2892.138807,1,0,0,0,129.381701,3000,666.956678,1066.060177
145.973232,0.818182,1131.08,0,1131.08,0,18000,1317.549381,481.452747
1943.792266,1,83.35,0,83.35,0,4000,290.353132,276.463002
2119.537904,1,342.07,270.07,72,0,3000,3505.371815,894.910352
233.395491,0.818182,2025,2025,0,385.62779,6000,2420.445403,118.312302
318.186198,1,3548.64,2949.37,599.27,0,20000,3908.960912,199.621137
448.190189,1,1687.29,1687.29,0,0,11500,1464.000198,261.032083
908.354652,1,231.35,0,231.35,944.183414,1000,161.97536,930.115009
546.844163,1,2427.26,1587.34,839.92,0,5000,1747.703784,176.211823
763.327047,1,579.28,300,279.28,727.52546,1200,635.871404,220.685812
1495.801569,1,420.03,320.03,100,0,6600,1283.885302,389.191998
7006.751866,1,328.92,328.92,0,9497.696525,10000,659.559695,1400.681628
4414.952906,1,419.64,0,419.64,0,4200,467.204852,24302.09819
255.052529,1,3267.03,1439.07,1827.96,0,6000,2841.850383,173.710118
1167.045536,1,294.13,65,229.13,0,1500,686.376349,266.50397
3063.017462,1,0,0,0,3550.209696,5500,757.537513,891.059927
1546.216153,0.833333,0,0,0,2196.107878,3000,247.706733,310.58347
999.392635,1,0,0,0,2368.248319,1500,1724.178215,301.346806
